id,item
'1249','sugar'
'1249','mixes'
'1249','paper towels'
'1249','waffles'
'1249','tortillas'
'1249','aluminum foil'
'1249','coffee/tea'
'1249','dishwashing liquid/detergent'
'1249','all- purpose'
'1249','sandwich bags'
'1249','toilet paper'
'1249','laundry detergent'
'1249','ice cream'
'1249','beef'
'1249','lunch meat'
'1249','eggs'
'1249','vegetables'
'1249','fruits'
'1249','bagels'
'1249','flour'
'1249','dinner rolls'
'1249','yogurt'
'1249','juice'
'1250','hand soap'
'1250','cereals'
'1250','vegetables'
'1250','dishwashing liquid/detergent'
'1250','sugar'
'1251','coffee/tea'
'1251','poultry'
'1251','vegetables'
'1251','spaghetti sauce'
'1251','mixes'
'1251','mixes'
'1251','laundry detergent'
'1252','pork'
'1252','fruits'
'1252','cheeses'
'1252','vegetables'
'1252','fruits'
'1252','hand soap'
'1252','shampoo'
'1252','soap'
'1252','sandwich bags'
'1252','laundry detergent'
'1252','dinner rolls'
'1253','aluminum foil'
'1253','lunch meat'
'1253','cheeses'
'1253','dishwashing liquid/detergent'
'1253','fruits'
'1253','bagels'
'1253','soap'
'1253','paper towels'
'1253','sandwich bags'
'1253','yogurt'
'1253','laundry detergent'
'1253','dinner rolls'
'1253','juice'
'1254','sandwich loaves'
'1254','pasta'
'1254','eggs'
'1254','cereals'
'1254','ketchup'
'1254','vegetables'
'1254','cheeses'
'1254','dishwashing liquid/detergent'
'1254','spaghetti sauce'
'1254','fruits'
'1254','soda'
'1254','individual meals'
'1254','hand soap'
'1254','bagels'
'1254','all- purpose'
'1254','butter'
'1254','flour'
'1254','sandwich bags'
'1255','coffee/tea'
'1255','cereals'
'1255','poultry'
'1255','spaghetti sauce'
'1255','sugar'
'1255','butter'
'1255','hand soap'
'1255','soda'
'1255','paper towels'
'1255','dishwashing liquid/detergent'
'1255','all- purpose'
'1255','laundry detergent'
'1255','ice cream'
'1255','lunch meat'
'1255','shampoo'
'1255','flour'
'1255','mixes'
'1255','dinner rolls'
'1255','pork'
'1255','ketchup'
'1255','individual meals'
'1255','soap'
'1255','juice'
'1256','sandwich loaves'
'1256','aluminum foil'
'1256','sandwich loaves'
'1256','pork'
'1256','coffee/tea'
'1256','eggs'
'1256','vegetables'
'1256','butter'
'1256','juice'
'1257','aluminum foil'
'1257','ketchup'
'1257','lunch meat'
'1257','shampoo'
'1257','tortillas'
'1258','cereals'
'1258','cheeses'
'1258','sugar'
'1258','spaghetti sauce'
'1258','butter'
'1258','paper towels'
'1258','waffles'
'1258','tortillas'
'1258','aluminum foil'
'1258','toilet paper'
'1258','sandwich bags'
'1258','eggs'
'1258','all- purpose'
'1258','vegetables'
'1258','bagels'
'1258','flour'
'1258','pork'
'1258','individual meals'
'1258','soap'
'1258','yogurt'
'1258','milk'
'1259','vegetables'
'1259','cereals'
'1259','vegetables'
'1259','flour'
'1259','paper towels'
'1259','milk'
'1259','tortillas'
'1260','poultry'
'1260','cheeses'
'1260','hand soap'
'1260','sugar'
'1260','spaghetti sauce'
'1260','butter'
'1260','waffles'
'1260','tortillas'
'1260','aluminum foil'
'1260','coffee/tea'
'1260','all- purpose'
'1260','toilet paper'
'1260','beef'
'1260','vegetables'
'1260','fruits'
'1260','bagels'
'1260','flour'
'1260','mixes'
'1260','dinner rolls'
'1260','pork'
'1260','laundry detergent'
'1260','ketchup'
'1260','individual meals'
'1261','sandwich loaves'
'1261','ice cream'
'1261','coffee/tea'
'1261','beef'
'1261','cheeses'
'1261','vegetables'
'1261','soda'
'1261','mixes'
'1261','toilet paper'
'1261','sandwich bags'
'1261','waffles'
'1261','milk'
'1261','tortillas'
'1262','poultry'
'1262','hand soap'
'1262','butter'
'1262','soda'
'1262','mixes'
'1262','paper towels'
'1262','waffles'
'1262','tortillas'
'1262','aluminum foil'
'1262','sandwich loaves'
'1262','coffee/tea'
'1262','sandwich bags'
'1262','ice cream'
'1262','beef'
'1262','eggs'
'1262','vegetables'
'1262','flour'
'1262','mixes'
'1262','individual meals'
'1262','soap'
'1262','milk'
'1263','aluminum foil'
'1263','pasta'
'1263','lunch meat'
'1263','beef'
'1263','eggs'
'1263','cereals'
'1263','cheeses'
'1263','vegetables'
'1263','sugar'
'1263','spaghetti sauce'
'1263','hand soap'
'1263','soap'
'1263','toilet paper'
'1263','dinner rolls'
'1263','paper towels'
'1263','sandwich bags'
'1263','milk'
'1264','sandwich loaves'
'1264','lunch meat'
'1264','ice cream'
'1264','butter'
'1264','cereals'
'1264','poultry'
'1264','vegetables'
'1264','sugar'
'1264','soda'
'1264','shampoo'
'1264','soap'
'1264','yogurt'
'1264','toilet paper'
'1264','waffles'
'1264','tortillas'
'1265','aluminum foil'
'1265','eggs'
'1265','cheeses'
'1265','vegetables'
'1265','dishwashing liquid/detergent'
'1265','hand soap'
'1265','individual meals'
'1265','flour'
'1266','lunch meat'
'1266','pork'
'1266','cereals'
'1266','ketchup'
'1266','vegetables'
'1266','sugar'
'1266','soap'
'1266','laundry detergent'
'1267','eggs'
'1267','ketchup'
'1267','soap'
'1267','yogurt'
'1267','mixes'
'1268','pasta'
'1268','pork'
'1268','lunch meat'
'1268','eggs'
'1268','cheeses'
'1268','fruits'
'1268','individual meals'
'1268','butter'
'1268','dishwashing liquid/detergent'
'1268','individual meals'
'1268','soda'
'1268','mixes'
'1268','spaghetti sauce'
'1268','toilet paper'
'1268','laundry detergent'
'1268','dinner rolls'
'1269','cheeses'
'1269','poultry'
'1269','dishwashing liquid/detergent'
'1269','spaghetti sauce'
'1269','hand soap'
'1269','bagels'
'1269','laundry detergent'
'1269','sugar'
'1269','individual meals'
'1269','yogurt'
'1269','sandwich bags'
'1270','pasta'
'1270','hand soap'
'1270','sugar'
'1270','soda'
'1270','paper towels'
'1270','tortillas'
'1270','sandwich loaves'
'1270','coffee/tea'
'1270','all- purpose'
'1270','toilet paper'
'1270','laundry detergent'
'1270','ice cream'
'1270','beef'
'1270','eggs'
'1270','all- purpose'
'1270','vegetables'
'1270','fruits'
'1270','bagels'
'1270','shampoo'
'1270','mixes'
'1270','dinner rolls'
'1270','pork'
'1270','ketchup'
'1270','individual meals'
'1270','yogurt'
'1271','tortillas'
'1271','coffee/tea'
'1271','butter'
'1271','sandwich bags'
'1271','paper towels'
'1272','sandwich loaves'
'1272','eggs'
'1272','cheeses'
'1272','vegetables'
'1272','dinner rolls'
'1272','fruits'
'1272','spaghetti sauce'
'1272','all- purpose'
'1272','bagels'
'1272','butter'
'1272','individual meals'
'1272','soda'
'1272','laundry detergent'
'1272','shampoo'
'1272','soap'
'1272','dinner rolls'
'1272','mixes'
'1272','waffles'
'1273','pasta'
'1273','cereals'
'1273','poultry'
'1273','hand soap'
'1273','soda'
'1273','waffles'
'1273','coffee/tea'
'1273','flour'
'1273','all- purpose'
'1273','toilet paper'
'1273','laundry detergent'
'1273','sandwich bags'
'1273','ice cream'
'1273','lunch meat'
'1273','eggs'
'1273','vegetables'
'1273','fruits'
'1273','bagels'
'1273','shampoo'
'1273','pork'
'1273','ketchup'
'1273','yogurt'
'1273','juice'
'1274','aluminum foil'
'1274','sandwich loaves'
'1274','ice cream'
'1274','eggs'
'1274','cereals'
'1274','all- purpose'
'1274','poultry'
'1274','cheeses'
'1274','ketchup'
'1274','dishwashing liquid/detergent'
'1274','hand soap'
'1274','all- purpose'
'1274','soda'
'1274','mixes'
'1274','bagels'
'1274','shampoo'
'1274','waffles'
'1274','sandwich bags'
'1274','dinner rolls'
'1274','tortillas'
'1275','sandwich loaves'
'1275','ice cream'
'1275','butter'
'1275','cereals'
'1275','eggs'
'1275','ketchup'
'1275','vegetables'
'1275','hand soap'
'1275','butter'
'1275','bagels'
'1275','individual meals'
'1275','shampoo'
'1275','soap'
'1275','paper towels'
'1275','tortillas'
'1276','aluminum foil'
'1276','pasta'
'1276','ice cream'
'1276','poultry'
'1276','vegetables'
'1276','fruits'
'1276','spaghetti sauce'
'1276','all- purpose'
'1276','bagels'
'1276','hand soap'
'1276','soda'
'1276','ice cream'
'1276','paper towels'
'1277','sandwich loaves'
'1277','lunch meat'
'1277','coffee/tea'
'1277','cereals'
'1277','poultry'
'1277','ketchup'
'1277','vegetables'
'1277','cheeses'
'1277','fruits'
'1277','dishwashing liquid/detergent'
'1277','butter'
'1277','laundry detergent'
'1277','spaghetti sauce'
'1277','hand soap'
'1277','sugar'
'1277','paper towels'
'1277','mixes'
'1277','dinner rolls'
'1277','milk'
'1277','tortillas'
'1278','aluminum foil'
'1278','hand soap'
'1278','pork'
'1278','ice cream'
'1278','coffee/tea'
'1278','ketchup'
'1278','vegetables'
'1278','fruits'
'1278','hand soap'
'1278','waffles'
'1278','mixes'
'1278','soda'
'1278','flour'
'1278','toilet paper'
'1278','sandwich bags'
'1278','dinner rolls'
'1278','milk'
'1278','juice'
'1279','pasta'
'1279','poultry'
'1279','cheeses'
'1279','sugar'
'1279','butter'
'1279','soda'
'1279','spaghetti sauce'
'1279','paper towels'
'1279','tortillas'
'1279','coffee/tea'
'1279','dishwashing liquid/detergent'
'1279','all- purpose'
'1279','laundry detergent'
'1279','ice cream'
'1279','eggs'
'1279','vegetables'
'1279','fruits'
'1279','flour'
'1279','eggs'
'1279','ketchup'
'1279','individual meals'
'1279','soap'
'1279','yogurt'
'1280','coffee/tea'
'1280','pork'
'1280','fruits'
'1280','hand soap'
'1280','laundry detergent'
'1280','bagels'
'1280','flour'
'1280','toilet paper'
'1281','tortillas'
'1281','fruits'
'1281','laundry detergent'
'1281','bagels'
'1281','toilet paper'
'1282','pasta'
'1282','aluminum foil'
'1282','eggs'
'1282','cereals'
'1282','poultry'
'1282','vegetables'
'1282','dishwashing liquid/detergent'
'1282','hand soap'
'1282','butter'
'1282','soda'
'1282','fruits'
'1282','shampoo'
'1282','soap'
'1282','yogurt'
'1282','mixes'
'1282','dinner rolls'
'1282','tortillas'
'1283','pasta'
'1283','pork'
'1283','beef'
'1283','vegetables'
'1283','spaghetti sauce'
'1283','bagels'
'1283','soda'
'1283','individual meals'
'1283','paper towels'
'1283','flour'
'1283','soap'
'1283','paper towels'
'1283','yogurt'
'1283','mixes'
'1283','dinner rolls'
'1283','milk'
'1283','juice'
'1284','aluminum foil'
'1284','sandwich loaves'
'1284','beef'
'1284','spaghetti sauce'
'1284','eggs'
'1284','poultry'
'1284','vegetables'
'1284','hand soap'
'1284','butter'
'1284','sugar'
'1284','individual meals'
'1284','soda'
'1284','flour'
'1284','laundry detergent'
'1284','waffles'
'1285','cereals'
'1285','poultry'
'1285','cheeses'
'1285','spaghetti sauce'
'1285','waffles'
'1285','aluminum foil'
'1285','sandwich loaves'
'1285','coffee/tea'
'1285','all- purpose'
'1285','laundry detergent'
'1285','ice cream'
'1285','beef'
'1285','vegetables'
'1285','fruits'
'1285','shampoo'
'1285','mixes'
'1285','dinner rolls'
'1285','laundry detergent'
'1285','individual meals'
'1285','yogurt'
'1285','milk'
'1286','yogurt'
'1286','pasta'
'1286','aluminum foil'
'1286','pork'
'1286','ice cream'
'1286','lunch meat'
'1286','eggs'
'1286','vegetables'
'1286','dishwashing liquid/detergent'
'1286','butter'
'1286','bagels'
'1286','all- purpose'
'1286','paper towels'
'1286','waffles'
'1286','milk'
'1286','tortillas'
'1287','aluminum foil'
'1287','sandwich loaves'
'1287','lunch meat'
'1287','pork'
'1287','poultry'
'1287','fruits'
'1287','sugar'
'1287','butter'
'1287','individual meals'
'1287','dinner rolls'
'1287','soda'
'1287','flour'
'1287','yogurt'
'1287','toilet paper'
'1287','waffles'
'1287','milk'
'1287','tortillas'
'1288','lunch meat'
'1288','ice cream'
'1288','vegetables'
'1288','individual meals'
'1288','butter'
'1288','spaghetti sauce'
'1288','paper towels'
'1288','waffles'
'1288','tortillas'
'1289','pasta'
'1289','cereals'
'1289','cheeses'
'1289','sugar'
'1289','butter'
'1289','soda'
'1289','mixes'
'1289','paper towels'
'1289','sandwich loaves'
'1289','all- purpose'
'1289','toilet paper'
'1289','sandwich bags'
'1289','lunch meat'
'1289','ice cream'
'1289','vegetables'
'1289','shampoo'
'1289','dinner rolls'
'1289','ketchup'
'1289','soap'
'1289','yogurt'
'1289','juice'
'1290','pasta'
'1290','ice cream'
'1290','fruits'
'1290','hand soap'
'1290','sugar'
'1290','milk'
'1290','bagels'
'1290','dishwashing liquid/detergent'
'1290','soda'
'1290','butter'
'1290','flour'
'1290','mixes'
'1290','waffles'
'1290','shampoo'
'1290','tortillas'
'1291','aluminum foil'
'1291','bagels'
'1291','poultry'
'1291','dishwashing liquid/detergent'
'1291','flour'
'1291','sandwich bags'
'1291','waffles'
'1292','ice cream'
'1292','aluminum foil'
'1292','beef'
'1292','pork'
'1292','cereals'
'1292','ketchup'
'1292','vegetables'
'1292','cheeses'
'1292','dishwashing liquid/detergent'
'1292','hand soap'
'1292','all- purpose'
'1292','bagels'
'1292','individual meals'
'1292','laundry detergent'
'1292','sugar'
'1292','soap'
'1292','flour'
'1292','mixes'
'1292','waffles'
'1293','pasta'
'1293','cereals'
'1293','sugar'
'1293','butter'
'1293','hand soap'
'1293','paper towels'
'1293','waffles'
'1293','aluminum foil'
'1293','sandwich loaves'
'1293','coffee/tea'
'1293','laundry detergent'
'1293','sugar'
'1293','ice cream'
'1293','lunch meat'
'1293','eggs'
'1293','vegetables'
'1293','fruits'
'1293','dinner rolls'
'1293','individual meals'
'1293','soap'
'1293','yogurt'
'1293','milk'
'1294','sandwich loaves'
'1294','sugar'
'1294','soda'
'1294','paper towels'
'1294','mixes'
'1295','spaghetti sauce'
'1295','butter'
'1295','soda'
'1295','sugar'
'1295','paper towels'
'1295','waffles'
'1295','aluminum foil'
'1295','sandwich loaves'
'1295','coffee/tea'
'1295','dishwashing liquid/detergent'
'1295','all- purpose'
'1295','toilet paper'
'1295','laundry detergent'
'1295','sandwich loaves'
'1295','beef'
'1295','vegetables'
'1295','fruits'
'1295','flour'
'1295','pork'
'1295','ketchup'
'1295','individual meals'
'1295','milk'
'1295','juice'
'1296','eggs'
'1296','waffles'
'1296','pork'
'1296','vegetables'
'1297','pasta'
'1297','cereals'
'1297','cheeses'
'1297','paper towels'
'1297','waffles'
'1297','sandwich loaves'
'1297','coffee/tea'
'1297','dishwashing liquid/detergent'
'1297','all- purpose'
'1297','toilet paper'
'1297','sandwich bags'
'1297','ice cream'
'1297','beef'
'1297','eggs'
'1297','vegetables'
'1297','fruits'
'1297','flour'
'1297','pork'
'1297','eggs'
'1297','individual meals'
'1297','milk'
'1298','ice cream'
'1298','poultry'
'1298','ketchup'
'1298','vegetables'
'1298','cheeses'
'1298','dinner rolls'
'1298','fruits'
'1298','dishwashing liquid/detergent'
'1298','butter'
'1298','mixes'
'1298','individual meals'
'1298','laundry detergent'
'1298','soap'
'1298','flour'
'1298','yogurt'
'1298','toilet paper'
'1298','dinner rolls'
'1298','tortillas'
'1299','sandwich loaves'
'1299','coffee/tea'
'1299','beef'
'1299','fruits'
'1299','hand soap'
'1299','all- purpose'
'1299','poultry'
'1299','mixes'
'1299','soda'
'1299','shampoo'
'1299','spaghetti sauce'
'1299','flour'
'1299','dinner rolls'
'1299','toilet paper'
'1299','waffles'
'1299','tortillas'
'1300','aluminum foil'
'1300','pasta'
'1300','ice cream'
'1300','tortillas'
'1300','vegetables'
'1300','cheeses'
'1300','waffles'
'1300','hand soap'
'1300','butter'
'1300','soda'
'1300','bagels'
'1300','paper towels'
'1300','dinner rolls'
'1300','juice'
'1301','aluminum foil'
'1301','pasta'
'1301','sandwich loaves'
'1301','lunch meat'
'1301','ice cream'
'1301','coffee/tea'
'1301','ketchup'
'1301','vegetables'
'1301','waffles'
'1301','dishwashing liquid/detergent'
'1301','sugar'
'1301','all- purpose'
'1301','bagels'
'1301','fruits'
'1301','hand soap'
'1301','shampoo'
'1301','individual meals'
'1301','soap'
'1301','mixes'
'1301','juice'
'1302','beef'
'1302','cereals'
'1302','butter'
'1302','yogurt'
'1302','waffles'
'1303','pasta'
'1303','poultry'
'1303','spaghetti sauce'
'1303','soda'
'1303','paper towels'
'1303','aluminum foil'
'1303','coffee/tea'
'1303','dishwashing liquid/detergent'
'1303','all- purpose'
'1303','toilet paper'
'1303','sandwich bags'
'1303','laundry detergent'
'1303','sandwich loaves'
'1303','lunch meat'
'1303','beef'
'1303','eggs'
'1303','vegetables'
'1303','fruits'
'1303','flour'
'1303','mixes'
'1303','pork'
'1303','ketchup'
'1303','individual meals'
'1303','milk'
'1304','ice cream'
'1304','cereals'
'1304','ketchup'
'1304','vegetables'
'1304','dinner rolls'
'1304','bagels'
'1305','aluminum foil'
'1305','ice cream'
'1305','poultry'
'1305','ketchup'
'1305','vegetables'
'1305','toilet paper'
'1305','cheeses'
'1305','fruits'
'1305','spaghetti sauce'
'1305','butter'
'1305','all- purpose'
'1305','individual meals'
'1305','mixes'
'1305','sandwich bags'
'1305','yogurt'
'1305','laundry detergent'
'1305','tortillas'
'1306','aluminum foil'
'1306','pasta'
'1306','eggs'
'1306','poultry'
'1306','ketchup'
'1306','cheeses'
'1306','vegetables'
'1306','dinner rolls'
'1306','sugar'
'1306','sandwich bags'
'1306','soda'
'1306','individual meals'
'1306','bagels'
'1306','flour'
'1306','soap'
'1306','waffles'
'1306','toilet paper'
'1306','dinner rolls'
'1306','milk'
'1306','juice'
'1307','pasta'
'1307','vegetables'
'1307','aluminum foil'
'1307','ice cream'
'1307','coffee/tea'
'1307','juice'
'1307','eggs'
'1307','ketchup'
'1307','vegetables'
'1307','cheeses'
'1307','toilet paper'
'1307','spaghetti sauce'
'1307','sugar'
'1307','sandwich bags'
'1307','all- purpose'
'1307','flour'
'1307','yogurt'
'1307','mixes'
'1307','milk'
'1307','tortillas'
'1308','aluminum foil'
'1308','pasta'
'1308','sandwich loaves'
'1308','coffee/tea'
'1308','beef'
'1308','pasta'
'1308','poultry'
'1308','vegetables'
'1308','butter'
'1308','yogurt'
'1308','toilet paper'
'1308','milk'
'1309','eggs'
'1309','cereals'
'1309','pork'
'1309','vegetables'
'1309','all- purpose'
'1309','laundry detergent'
'1310','aluminum foil'
'1310','beef'
'1310','poultry'
'1310','vegetables'
'1310','all- purpose'
'1310','butter'
'1310','individual meals'
'1310','ice cream'
'1310','flour'
'1310','yogurt'
'1310','waffles'
'1310','tortillas'
'1311','yogurt'
'1311','pasta'
'1311','ice cream'
'1311','beef'
'1311','pork'
'1311','eggs'
'1311','cheeses'
'1311','vegetables'
'1311','dishwashing liquid/detergent'
'1311','sugar'
'1311','spaghetti sauce'
'1311','bagels'
'1311','paper towels'
'1311','flour'
'1311','sandwich bags'
'1311','waffles'
'1312','pasta'
'1312','sandwich loaves'
'1312','coffee/tea'
'1312','poultry'
'1312','vegetables'
'1312','dishwashing liquid/detergent'
'1312','spaghetti sauce'
'1312','all- purpose'
'1312','bagels'
'1312','soda'
'1312','individual meals'
'1312','shampoo'
'1312','laundry detergent'
'1312','sugar'
'1312','fruits'
'1312','paper towels'
'1312','mixes'
'1312','dinner rolls'
'1313','sandwich loaves'
'1313','eggs'
'1313','cheeses'
'1313','fruits'
'1313','sugar'
'1313','spaghetti sauce'
'1313','waffles'
'1313','sandwich bags'
'1314','pasta'
'1314','aluminum foil'
'1314','ice cream'
'1314','all- purpose'
'1314','ketchup'
'1314','cheeses'
'1314','vegetables'
'1314','fruits'
'1314','sugar'
'1314','all- purpose'
'1314','butter'
'1314','paper towels'
'1314','laundry detergent'
'1314','dinner rolls'
'1315','pasta'
'1315','cereals'
'1315','hand soap'
'1315','butter'
'1315','soda'
'1315','sugar'
'1315','waffles'
'1315','tortillas'
'1315','sandwich bags'
'1315','toilet paper'
'1315','laundry detergent'
'1315','vegetables'
'1315','ice cream'
'1315','eggs'
'1315','vegetables'
'1315','fruits'
'1315','bagels'
'1315','shampoo'
'1315','individual meals'
'1315','yogurt'
'1315','milk'
'1315','juice'
'1316','pasta'
'1316','cereals'
'1316','cheeses'
'1316','hand soap'
'1316','sugar'
'1316','soda'
'1316','butter'
'1316','paper towels'
'1316','sandwich loaves'
'1316','all- purpose'
'1316','laundry detergent'
'1316','sandwich bags'
'1316','lunch meat'
'1316','vegetables'
'1316','lunch meat'
'1316','bagels'
'1316','flour'
'1316','mixes'
'1316','dinner rolls'
'1316','soap'
'1316','yogurt'
'1316','milk'
'1316','juice'
'1317','pasta'
'1317','aluminum foil'
'1317','sandwich loaves'
'1317','ice cream'
'1317','coffee/tea'
'1317','eggs'
'1317','poultry'
'1317','ketchup'
'1317','vegetables'
'1317','cheeses'
'1317','fruits'
'1317','spaghetti sauce'
'1317','butter'
'1317','mixes'
'1317','laundry detergent'
'1317','all- purpose'
'1317','mixes'
'1317','sugar'
'1317','paper towels'
'1317','dinner rolls'
'1318','sandwich loaves'
'1318','laundry detergent'
'1318','cereals'
'1318','cheeses'
'1318','all- purpose'
'1318','flour'
'1318','paper towels'
'1318','tortillas'
'1319','pasta'
'1319','sandwich loaves'
'1319','lunch meat'
'1319','pork'
'1319','poultry'
'1319','vegetables'
'1319','cheeses'
'1319','waffles'
'1319','fruits'
'1319','spaghetti sauce'
'1319','butter'
'1319','all- purpose'
'1319','bagels'
'1319','dishwashing liquid/detergent'
'1319','paper towels'
'1319','flour'
'1319','dinner rolls'
'1319','toilet paper'
'1319','waffles'
'1319','milk'
'1320','pasta'
'1320','milk'
'1320','aluminum foil'
'1320','eggs'
'1320','tortillas'
'1320','poultry'
'1320','vegetables'
'1320','sugar'
'1320','hand soap'
'1320','bagels'
'1320','mixes'
'1320','spaghetti sauce'
'1320','paper towels'
'1320','dinner rolls'
'1320','juice'
'1321','beef'
'1321','eggs'
'1321','cereals'
'1321','poultry'
'1321','vegetables'
'1321','dishwashing liquid/detergent'
'1321','fruits'
'1321','soda'
'1321','individual meals'
'1321','bagels'
'1321','shampoo'
'1321','juice'
'1321','paper towels'
'1321','yogurt'
'1321','toilet paper'
'1321','waffles'
'1321','juice'
'1322','lunch meat'
'1322','cereals'
'1322','fruits'
'1322','hand soap'
'1322','butter'
'1322','paper towels'
'1322','waffles'
'1322','tortillas'
'1323','pasta'
'1323','sandwich loaves'
'1323','ice cream'
'1323','coffee/tea'
'1323','beef'
'1323','eggs'
'1323','poultry'
'1323','toilet paper'
'1323','vegetables'
'1323','waffles'
'1323','spaghetti sauce'
'1323','all- purpose'
'1323','mixes'
'1323','individual meals'
'1323','sugar'
'1323','flour'
'1323','yogurt'
'1323','sandwich bags'
'1324','pasta'
'1324','sandwich loaves'
'1324','lunch meat'
'1324','beef'
'1324','ice cream'
'1324','cheeses'
'1324','vegetables'
'1324','lunch meat'
'1324','fruits'
'1324','all- purpose'
'1324','soda'
'1324','hand soap'
'1324','mixes'
'1324','shampoo'
'1324','paper towels'
'1324','dinner rolls'
'1324','sandwich bags'
'1324','waffles'
'1325','yogurt'
'1325','pasta'
'1325','sandwich loaves'
'1325','beef'
'1325','coffee/tea'
'1325','cereals'
'1325','fruits'
'1325','spaghetti sauce'
'1325','laundry detergent'
'1325','soda'
'1325','bagels'
'1325','butter'
'1325','shampoo'
'1325','individual meals'
'1325','toilet paper'
'1325','mixes'
'1325','dinner rolls'
'1326','cereals'
'1326','cheeses'
'1326','sugar'
'1326','spaghetti sauce'
'1326','paper towels'
'1326','sandwich loaves'
'1326','coffee/tea'
'1326','all- purpose'
'1326','laundry detergent'
'1326','lunch meat'
'1326','beef'
'1326','fruits'
'1326','bagels'
'1326','shampoo'
'1326','flour'
'1326','dinner rolls'
'1326','pork'
'1326','dishwashing liquid/detergent'
'1326','soap'
'1326','milk'
'1326','juice'
'1327','aluminum foil'
'1327','eggs'
'1327','flour'
'1327','ketchup'
'1327','shampoo'
'1327','waffles'
'1327','milk'
'1328','aluminum foil'
'1328','pasta'
'1328','sandwich loaves'
'1328','coffee/tea'
'1328','eggs'
'1328','cereals'
'1328','soap'
'1328','dishwashing liquid/detergent'
'1328','cheeses'
'1328','vegetables'
'1328','spaghetti sauce'
'1328','all- purpose'
'1328','bagels'
'1328','mixes'
'1328','butter'
'1328','paper towels'
'1328','toilet paper'
'1328','sandwich bags'
'1328','milk'
'1328','tortillas'
'1329','pasta'
'1329','fruits'
'1329','fruits'
'1329','dishwashing liquid/detergent'
'1329','paper towels'
'1329','waffles'
'1330','eggs'
'1330','dishwashing liquid/detergent'
'1330','vegetables'
'1330','shampoo'
'1330','paper towels'
'1330','soap'
'1330','laundry detergent'
'1330','milk'
'1331','aluminum foil'
'1331','pasta'
'1331','lunch meat'
'1331','dishwashing liquid/detergent'
'1331','vegetables'
'1331','all- purpose'
'1331','bagels'
'1331','toilet paper'
'1331','laundry detergent'
'1332','sandwich loaves'
'1332','lunch meat'
'1332','beef'
'1332','coffee/tea'
'1332','cereals'
'1332','poultry'
'1332','vegetables'
'1332','shampoo'
'1332','sandwich bags'
'1332','juice'
'1333','yogurt'
'1333','cereals'
'1333','vegetables'
'1333','sugar'
'1333','butter'
'1333','soda'
'1333','individual meals'
'1333','bagels'
'1333','soap'
'1333','sandwich bags'
'1333','milk'
'1334','aluminum foil'
'1334','hand soap'
'1334','pork'
'1334','ice cream'
'1334','coffee/tea'
'1334','beef'
'1334','eggs'
'1334','ketchup'
'1334','vegetables'
'1334','bagels'
'1334','soda'
'1334','waffles'
'1334','milk'
'1334','juice'
'1335','lunch meat'
'1335','pork'
'1335','coffee/tea'
'1335','butter'
'1335','tortillas'
'1335','ketchup'
'1335','vegetables'
'1335','cheeses'
'1335','fruits'
'1335','hand soap'
'1335','butter'
'1335','all- purpose'
'1335','shampoo'
'1335','yogurt'
'1335','toilet paper'
'1335','dinner rolls'
'1335','milk'
'1335','juice'
'1336','vegetables'
'1336','vegetables'
'1336','fruits'
'1336','individual meals'
'1336','flour'
'1336','yogurt'
'1336','waffles'
'1337','lunch meat'
'1337','beef'
'1337','coffee/tea'
'1337','cereals'
'1337','cheeses'
'1337','spaghetti sauce'
'1337','butter'
'1337','bagels'
'1337','shampoo'
'1337','toilet paper'
'1337','shampoo'
'1338','pasta'
'1338','cereals'
'1338','butter'
'1338','soda'
'1338','juice'
'1338','paper towels'
'1338','aluminum foil'
'1338','sandwich loaves'
'1338','dishwashing liquid/detergent'
'1338','laundry detergent'
'1338','sandwich bags'
'1338','lunch meat'
'1338','beef'
'1338','bagels'
'1338','shampoo'
'1338','flour'
'1338','mixes'
'1338','dinner rolls'
'1338','pork'
'1338','ketchup'
'1338','soap'
'1339','sandwich loaves'
'1339','coffee/tea'
'1339','cheeses'
'1339','soda'
'1339','soap'
'1339','paper towels'
'1340','sandwich loaves'
'1340','ice cream'
'1340','beef'
'1340','pork'
'1340','lunch meat'
'1340','eggs'
'1340','poultry'
'1340','cheeses'
'1340','vegetables'
'1340','fruits'
'1340','sugar'
'1340','milk'
'1340','soda'
'1340','paper towels'
'1340','toilet paper'
'1340','yogurt'
'1340','sandwich bags'
'1340','dinner rolls'
'1340','shampoo'
'1341','pasta'
'1341','aluminum foil'
'1341','sugar'
'1341','pork'
'1341','cereals'
'1341','ketchup'
'1341','vegetables'
'1341','cheeses'
'1341','dishwashing liquid/detergent'
'1341','spaghetti sauce'
'1341','soda'
'1341','shampoo'
'1341','soap'
'1341','flour'
'1341','yogurt'
'1341','dinner rolls'
'1341','juice'
'1342','pork'
'1342','fruits'
'1342','mixes'
'1342','laundry detergent'
'1342','poultry'
'1343','aluminum foil'
'1343','vegetables'
'1343','individual meals'
'1343','yogurt'
'1343','laundry detergent'
'1343','waffles'
'1344','tortillas'
'1344','lunch meat'
'1344','ice cream'
'1344','eggs'
'1344','poultry'
'1344','ketchup'
'1344','vegetables'
'1344','toilet paper'
'1344','sugar'
'1344','laundry detergent'
'1344','bagels'
'1344','soap'
'1344','flour'
'1344','mixes'
'1344','dinner rolls'
'1344','milk'
'1344','tortillas'
'1345','ice cream'
'1345','flour'
